step,time_s,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,roll,pitch,lon_flap,lat_flap,pos_err_y,norm_state_0,norm_state_1,norm_state_2,norm_state_3,norm_state_4,norm_state_5,norm_state_6,norm_state_7,norm_state_8,norm_state_9,norm_state_10,collective,lateral_cyclic,longitudinal_cyclic,tail_rotor_cyclic
380,6.350028,0.038593955,-0.16361068,0.09146859,0.014579408,0.09335449,-0.0037002505,-0.0001014342,0.0579997,-0.0044826954,-0.028139893,-0.053674623,0.038574804,-0.16216628,0.091214344,0.029150555,0.18456924,-0.007400366,-0.00016905699,0.09636619,-0.00896515,-0.056220442,-0.053623136,0.99998826,0.07960762,0.099879265,0.9997453
381,6.366695,0.03954357,-0.090465985,0.09070283,-0.0049621863,0.08602319,-0.0028108268,-0.00006508937,0.05791712,0.0023334469,-0.014909931,-0.05526741,0.039522972,-0.09022,0.09045491,-0.009924047,0.17036872,-0.0056215944,-0.00010848228,0.09622984,0.0046668597,-0.029811027,-0.055211205,0.9995528,0.4962321,-0.04605752,0.9976454
382,6.383362,0.03889504,-0.013802725,0.08454879,-0.015316309,0.071321554,-0.0032738117,-0.000050882623,0.057661917,-0.00096908957,0.017142389,-0.055578314,0.03887544,-0.0138018485,0.0843479,-0.030623041,0.14168346,-0.0065475297,-0.00008480437,0.09580842,-0.0019381767,0.034271352,-0.055521157,0.9752021,-0.24401635,0.0064887684,0.9837071
383,6.4000287,0.039065525,0.06282338,0.07070789,-0.0034118718,0.056753043,-0.0030815303,-0.000047665922,0.0576051,-0.0003627534,-0.0015023854,-0.054600872,0.039045665,0.062740855,0.07059029,-0.006823638,0.11302113,-0.0061629824,-0.0000794432,0.09571459,-0.0007255067,-0.0030047616,-0.054546677,0.19789472,0.3938904,0.043772545,0.67833984
384,6.4166956,0.039109096,0.13652936,0.061587423,-0.0044551957,0.04214373,-0.0030095554,-0.000057346064,0.057530876,0.002094259,0.020582246,-0.052388206,0.03908917,0.13568732,0.061509673,-0.008910156,0.08408842,-0.006019038,-0.00009557677,0.095592014,0.0041884934,0.041141257,-0.052340332,-0.93188065,-0.29252642,-0.01208029,-0.098170586
385,6.4333625,0.038792923,0.117071256,0.054972067,0.009838032,0.019775627,-0.0034250836,-0.0000954191,0.057694875,0.00072207744,-0.0020112116,-0.05049316,0.038773473,0.11653932,0.05491676,0.019673524,0.039530642,-0.00685006,-0.00015903183,0.095862836,0.0014441538,-0.0040224013,-0.05045029,-0.8026209,0.14391199,-0.0072272355,-0.74437207
386,6.4500294,0.03877473,-0.037813097,0.06631759,0.008441356,0.027242448,-0.0035683536,-0.00012863608,0.057835612,0.00004171621,0.006346789,-0.051186297,0.03875531,-0.037795085,0.06622054,0.016881108,0.054431047,-0.007136586,-0.00021439345,0.09609524,0.00008343242,0.012692897,-0.051141642,0.9948991,-0.5781238,-0.081533,0.8080745
387,6.4666963,0.038680974,-0.17719159,0.09001495,0.012848852,0.08289877,-0.0035766289,-0.00010810282,0.058049925,-0.0044897664,-0.027466878,-0.054221626,0.038661696,-0.17536016,0.08977261,0.02569205,0.16429487,-0.0071531357,-0.00018017135,0.09644912,-0.008979292,-0.054878566,-0.054168552,0.9999947,0.1107782,0.10162708,0.9995839
388,6.483363,0.03965327,-0.10112527,0.09056312,-0.006225367,0.08184817,-0.0026858004,-0.000073659,0.057946295,0.0024262532,-0.0127215395,-0.055991683,0.039632503,-0.10078196,0.09031634,-0.012450091,0.16224967,-0.005371549,-0.00012276499,0.096278004,0.004852468,-0.02543759,-0.055933245,0.9997621,0.4344731,-0.049749665,0.9975247
389,6.50003,0.03899102,-0.024460487,0.08388707,-0.01505977,0.06715848,-0.0031672,-0.00006165276,0.05769538,-0.0011054226,0.015265184,-0.05647934,0.03897127,-0.02445561,0.08369085,-0.030110436,0.13351502,-0.006334315,-0.000102754595,0.09586368,-0.0022108417,0.030520886,-0.05641936,0.98704785,-0.20035142,0.011438794,0.9808729
390,6.516697,0.039201688,0.05218972,0.07050123,-0.004458945,0.052607764,-0.0029478697,-0.000060172028,0.05762112,-0.00018355018,-0.00038758758,-0.055678662,0.03918162,0.052142385,0.07038466,-0.008917653,0.10482898,-0.005895671,-0.00010028671,0.09574105,-0.00036710032,-0.000775175,-0.055621196,0.482827,0.35952953,0.036067124,0.64897877
391,6.533364,0.039209597,0.12731557,0.061172206,-0.004728104,0.038713302,-0.0029114513,-0.00007150329,0.057542358,0.0017977059,0.019474104,-0.05361893,0.039189517,0.1266321,0.061096016,-0.009455926,0.07727225,-0.005822837,-0.00011917214,0.095610976,0.0035953962,0.038928527,-0.053567603,-0.8854582,-0.2619204,-0.0070303115,-0.17716202
392,6.5500307,0.038867988,0.14201182,0.05462142,0.008795582,0.028550575,-0.003268139,-0.00009852646,0.057688985,0.0007969836,-0.0010819174,-0.051308557,0.038848426,0.1410648,0.054567166,0.01758935,0.05703917,-0.006536185,-0.00016421077,0.09585311,0.0015939658,-0.0021638314,-0.051263582,-0.9407486,0.18579876,0.019120986,-0.7062347
393,6.5666976,0.038826115,-0.007308211,0.067488834,0.008044251,0.04216163,-0.0034262715,-0.00011500006,0.057823148,0.0015365006,0.009282981,-0.051495235,0.038806617,-0.0073080813,0.06738655,0.016087115,0.08412397,-0.006852436,-0.00019166675,0.09607466,0.0030729915,0.01856383,-0.051449765,0.970604,-0.62691164,-0.09980956,0.8799383
394,6.5833645,0.038702983,-0.16324171,0.0905434,0.0144907655,0.093564674,-0.0037311318,-0.000086730295,0.058064807,-0.0044641765,-0.028143696,-0.054298975,0.03868367,-0.16180699,0.090296775,0.02897342,0.18497525,-0.0074621253,-0.00014455049,0.096473694,-0.0089281155,-0.056228023,-0.054245673,0.9999883,0.079074256,0.100384645,0.9997437
395,6.6000314,0.03964685,-0.09008565,0.089797705,-0.005053467,0.08626748,-0.002845383,-0.00005063635,0.057980686,0.0023732404,-0.014940193,-0.05588464,0.039626088,-0.089842744,0.08955712,-0.01010659,0.17084308,-0.0056907046,-0.00008439391,0.09633479,0.004746445,-0.029871495,-0.055826537,0.9995542,0.4971009,-0.046537943,0.99763423
396,6.6166983,0.03898713,-0.013421676,0.08366165,-0.015428602,0.071565956,-0.0033162632,-0.000036826226,0.05772359,-0.0009687124,0.017170964,-0.05618843,0.03896739,-0.0134208705,0.08346701,-0.030847413,0.14216243,-0.006632429,-0.00006137704,0.09591026,-0.0019374223,0.034328435,-0.056129374,0.9752323,-0.24424927,0.006317889,0.9836728
397,6.633365,0.03915572,0.063205175,0.06982454,-0.0035043187,0.05699833,-0.0031240582,-0.00003402375,0.057665225,-0.00037254783,-0.0014939401,-0.055203855,0.039135724,0.06312114,0.06971128,-0.0070085227,0.11350541,-0.006248035,-0.000056706245,0.09581388,-0.00074509555,-0.0029878714,-0.055147845,0.1979103,0.3940739,0.04354728,0.6777803
398,6.650032,0.039199643,0.1369154,0.060712993,-0.004541778,0.042392787,-0.0030501399,-0.000044098586,0.057589553,0.0020745296,0.02059953,-0.052983984,0.03917958,0.13606624,0.060638506,-0.009083306,0.08458299,-0.0061002043,-0.00007349764,0.09568891,0.0041490356,0.041175764,-0.05293446,-0.9318269,-0.29263473,-0.012337387,-0.09838905
399,6.666699,0.038884062,0.11745953,0.05411574,0.009763452,0.020065699,-0.0034617526,-0.00008248693,0.057752296,0.00069384254,-0.0020040087,-0.051081702,0.03886448,0.116922304,0.054062974,0.019524423,0.040109865,-0.0069233943,-0.0001374782,0.09595766,0.0013876841,-0.004007996,-0.05103732,-0.8027716,0.14377934,-0.0069665676,-0.7439886
400,6.683366,0.03886403,-0.037418,0.06547492,0.00837178,0.027548755,-0.0035994197,-0.00011590075,0.05789188,0.000036042242,0.0063456465,-0.051767506,0.038844477,-0.037400547,0.06538152,0.016741995,0.055041824,-0.007198715,-0.00019316791,0.09618816,0.000072084484,0.012690611,-0.051721312,0.99489367,-0.5782944,-0.081007354,0.80840516
401,6.7000327,0.03876915,-0.17681429,0.08917425,0.012778475,0.08317529,-0.0036065714,-0.000095519325,0.058104996,-0.0044654207,-0.027475817,-0.05479581,0.038749736,-0.17499444,0.08893862,0.025551388,0.16483292,-0.0072130174,-0.00015919887,0.09654005,-0.008930604,-0.05489639,-0.054741032,0.99999475,0.110385425,0.10199566,0.9995838
402,6.7166996,0.039734364,-0.1007481,0.08972734,-0.0063019567,0.082100496,-0.002720574,-0.000061338535,0.058000065,0.0024625682,-0.012747888,-0.056558847,0.039713465,-0.100408606,0.089487314,-0.012603246,0.162741,-0.0054410943,-0.000102230886,0.09636679,0.0049250964,-0.025490254,-0.056498617,0.9997626,0.43540478,-0.05018301,0.997519
403,6.7333665,0.039061964,-0.024082705,0.08306668,-0.015154657,0.06741084,-0.0032091793,-0.00004972984,0.057747547,-0.0011048538,0.015299604,-0.05703949,0.039042108,-0.02407805,0.08287615,-0.030300036,0.1340107,-0.0064182705,-0.00008288306,0.09594982,-0.0022097041,0.030589662,-0.05697771,0.9870467,-0.20083162,0.011262865,0.9808792
404,6.7500334,0.039270934,0.05256804,0.069681525,-0.004529932,0.052860543,-0.0029899632,-0.000048659615,0.057672106,-0.0001934818,-0.0003890032,-0.056231786,0.039250758,0.05251967,0.06956896,-0.009059616,0.10532896,-0.005979855,-0.00008109935,0.09582524,-0.00038696357,-0.0007780062,-0.05617259,0.48230547,0.3599791,0.035868302,0.64894056
405,6.7667003,0.039279487,0.12769425,0.06036142,-0.004800074,0.038965568,-0.0029515736,-0.000060383692,0.057592127,0.001779336,0.019498918,-0.054165024,0.0392593,0.1270047,0.060288217,-0.009599852,0.07777375,-0.0059030787,-0.00010063948,0.09569316,0.003558657,0.038978077,-0.054112114,-0.8855271,-0.26225874,-0.007301022,-0.1763918
406,6.783367,0.038939506,0.1423283,0.053816564,0.008740842,0.028786194,-0.0033046184,-0.00008776508,0.05773785,0.00076894194,-0.0010824502,-0.051848654,0.038919836,0.14137496,0.05376467,0.017479904,0.057508864,-0.0066091404,-0.00014627512,0.09593381,0.0015378827,-0.0021648968,-0.051802244,-0.94060856,0.18585908,0.0191817,-0.7060009
407,6.800034,0.038896628,-0.0069996514,0.06667724,0.007989139,0.042340796,-0.0034571856,-0.00010455114,0.05787107,0.0015200272,0.009286831,-0.05202946,0.038877025,-0.0069995373,0.066578604,0.015976919,0.08447976,-0.006914261,-0.0001742519,0.096153796,0.003040045,0.018571526,-0.051982563,0.9706964,-0.6270382,-0.09929865,0.87952864
408,6.816701,0.038772963,-0.1629162,0.08973494,0.01443833,0.09372798,-0.0037587779,-0.00007650691,0.058111846,-0.0044480227,-0.028147094,-0.054827057,0.038753547,-0.16148998,0.089494854,0.028868636,0.18529068,-0.007517414,-0.00012751152,0.09655136,-0.008895811,-0.056234796,-0.054772187,0.9999884,0.078621544,0.10082316,0.99974227
409,6.833368,0.039712273,-0.08974854,0.089006074,-0.0051082713,0.0864644,-0.0028762342,-0.000040668525,0.058026787,0.002407813,-0.014966372,-0.056406405,0.03969141,-0.08950835,0.088771775,-0.010216187,0.1712254,-0.005752405,-0.00006778087,0.096410915,0.0048155887,-0.029923808,-0.05634666,0.9995556,0.49784225,-0.046984207,0.997625
410,6.8500347,0.03904327,-0.013083994,0.082884096,-0.015501586,0.07176298,-0.0033539748,-0.00002724006,0.057768475,-0.0009699771,0.01719473,-0.056703884,0.039023444,-0.0130832475,0.08269482,-0.030993242,0.14254849,-0.006707849,-0.0000454001,0.095984384,-0.0019399518,0.03437591,-0.056643188,0.9752612,-0.24444176,0.0061787176,0.98364574
411,6.8667016,0.039211057,0.06354343,0.06904905,-0.0035608013,0.057196077,-0.0031615174,-0.000024831283,0.057709143,-0.00038165262,-0.0014871862,-0.055712983,0.039190974,0.06345805,0.06893952,-0.007121482,0.11389579,-0.0063229506,-0.00004138547,0.0958864,-0.00076330506,-0.0029743635,-0.055655412,0.19795251,0.39423323,0.04331773,0.67732066
412,6.8833685,0.039255876,0.13725752,0.059943903,-0.0045935693,0.04259373,-0.0030857935,-0.0000352756,0.057632614,0.0020551225,0.020613749,-0.053486727,0.039235722,0.136402,0.059872206,-0.00918688,0.084981985,-0.0061715087,-0.000058792662,0.095760025,0.0041102218,0.041204154,-0.05343578,-0.93178153,-0.29271507,-0.012560572,-0.09853815
413,6.9000354,0.038941592,0.117807,0.053360566,0.0097215315,0.020301327,-0.0034935577,-0.00007395408,0.057794657,0.00066776434,-0.001997931,-0.051577974,0.03892192,0.117265016,0.053309977,0.019440614,0.04058036,-0.0069870017,-0.00012325679,0.09602761,0.0013355279,-0.0039958404,-0.051532287,-0.8029374,0.14365822,-0.0067438353,-0.74367374
414,6.9167023,0.03892045,-0.03706482,0.0647296,0.008334079,0.02779554,-0.0036260504,-0.00010755355,0.057933595,0.000029850227,0.0063438304,-0.05225722,0.03890081,-0.037047856,0.064639345,0.016666614,0.055533886,-0.0072519737,-0.0001792559,0.09625703,0.000059700455,0.01268698,-0.052209705,0.99488825,-0.5784204,-0.08052685,0.8086471
415,6.933369,0.038825117,-0.17648079,0.08842988,0.012739517,0.083397046,-0.0036319739,-0.0000873231,0.05814606,-0.0044438234,-0.027483307,-0.055279303,0.03880562,-0.17467113,0.0882001,0.025473522,0.16526435,-0.00726382,-0.00014553849,0.09660786,-0.008887413,-0.054911323,-0.055223066,0.99999475,0.11001915,0.10231091,0.9995837
416,6.950036,0.03978458,-0.10041484,0.088986956,-0.006346115,0.08230451,-0.0027502629,-0.000053380165,0.058040388,0.0024941615,-0.012772334,-0.057036135,0.039763603,-0.1000787,0.08875281,-0.012691548,0.1631382,-0.0055004703,-0.00008896694,0.09643337,0.0049882815,-0.025539113,-0.056974366,0.999763,0.4362343,-0.050581496,0.9975145
417,6.966703,0.039103843,-0.023748923,0.08233896,-0.015215791,0.06761482,-0.0032451353,-0.00004212885,0.05778684,-0.0011055251,0.015329179,-0.057510573,0.039083924,-0.023744458,0.08215339,-0.03042219,0.13441132,-0.0064901793,-0.000070214744,0.09601471,-0.0022110466,0.030648757,-0.05744725,0.9870446,-0.20125253,0.0111124115,0.9808882
418,6.98337,0.03931209,0.052902322,0.06895344,-0.004570525,0.053064886,-0.003025785,-0.000041425275,0.05771071,-0.00020276819,-0.000391013,-0.05669665,0.03929185,0.052853025,0.06884436,-0.009140796,0.1057331,-0.006051496,-0.00006904212,0.095888995,-0.00040553635,-0.0007820258,-0.056635976,0.4817965,0.36037672,0.035673883,0.6489367
419,7.0000367,0.039321847,0.12802866,0.059640214,-0.0048420625,0.039169166,-0.0029855531,-0.000053498305,0.05763004,0.0017617531,0.019519981,-0.054623667,0.039301593,0.1273337,0.0595696,-0.009683822,0.07817847,-0.0059710355,-0.00008916384,0.09575577,0.0035234916,0.03902014,-0.054569405,-0.8856046,-0.26255298,-0.007541007,-0.1756848
420,7.0167036,0.03898408,0.14260197,0.053099237,0.008713485,0.028971136,-0.0033351062,-0.000081189406,0.057775293,0.00074322126,-0.0010836031,-0.05230209,0.038964342,0.14164315,0.05304939,0.017425206,0.057877515,-0.0066701137,-0.00013531567,0.09599564,0.0014864415,-0.0021672028,-0.05225445,-0.9404758,0.1859067,0.01921867,-0.7058363
421,7.0333705,0.038940832,-0.006735052,0.06595251,0.007960981,0.04247377,-0.0034825704,-0.000098238525,0.057908043,0.0015039428,0.009289113,-0.052477833,0.038921162,-0.00673495,0.06585705,0.015920617,0.0847438,-0.006965028,-0.00016373087,0.09621484,0.0030078765,0.01857609,-0.052429713,0.9707866,-0.62713397,-0.09882392,0.8791403
422,7.0500374,0.03881722,-0.16263552,0.08901291,0.014411758,0.09385002,-0.0037809708,-0.00007038725,0.058148377,-0.0044334885,-0.028150324,-0.055270106,0.038797736,-0.16121662,0.08877856,0.028815536,0.18552636,-0.0075617973,-0.000117312076,0.09661168,-0.008866744,-0.056241237,-0.055213895,0.99998844,0.07822102,0.10120858,0.9997411
423,7.0667043,0.03975296,-0.089456715,0.08829868,-0.0051370827,0.0866184,-0.0029013103,-0.000034763387,0.058062833,0.0024384665,-0.014990017,-0.056843963,0.03973203,-0.08921885,0.088069916,-0.010273804,0.17152436,-0.0058025555,-0.000057938974,0.09647043,0.0048768944,-0.029971056,-0.056782816,0.99955684,0.49848205,-0.04738704,0.9976171
424,7.083371,0.03907627,-0.012791694,0.08218849,-0.015546817,0.07191708,-0.003385133,-0.00002166522,0.05780375,-0.00097145187,0.017214216,-0.05713595,0.03905639,-0.012790997,0.08200393,-0.031083617,0.1428504,-0.006770163,-0.0000361087,0.096042626,-0.0019429013,0.034414835,-0.057073858,0.97528815,-0.24458049,0.0060483376,0.98362345
425,7.100038,0.039243937,0.06383623,0.06835485,-0.0035924993,0.057350807,-0.0031923852,-0.000019586694,0.057743892,-0.00039031106,-0.0014808476,-0.056139547,0.0392238,0.06374966,0.06824859,-0.0071848747,0.114201225,-0.006384684,-0.00003264449,0.09594378,-0.00078062195,-0.0029616866,-0.056080643,0.19799024,0.39433664,0.04310153,0.67693603
426,7.116705,0.039290197,0.13755393,0.05925452,-0.004620866,0.04275123,-0.003114943,-0.000030338904,0.0576669,0.0020368604,0.020624215,-0.05390773,0.03926999,0.1366929,0.059185266,-0.009241468,0.08529471,-0.0062298053,-0.00005056484,0.09581665,0.0040736985,0.041225053,-0.053855572,-0.9317432,-0.292748,-0.012749458,-0.09868324
427,7.133372,0.038977735,0.118108146,0.052682698,0.00970151,0.020487921,-0.003519082,-0.00006925343,0.057828613,0.00064445427,-0.0019922014,-0.051993344,0.03895801,0.11756201,0.052634012,0.019400585,0.040952925,-0.0070380475,-0.00011542238,0.096083686,0.0012889078,-0.003984382,-0.051946543,-0.8030863,0.14351673,-0.0065661916,-0.74342746
428,7.1500387,0.038956102,-0.036758848,0.06406011,0.008318037,0.027992938,-0.0036469498,-0.00010299287,0.057967283,0.000023191213,0.0063402997,-0.052666884,0.038936406,-0.0367423,0.06397262,0.016634539,0.055927455,-0.00729377,-0.00017165477,0.096312664,0.000046382425,0.01267992,-0.052618243,0.9948834,-0.57850546,-0.0800832,0.80884576
429,7.1667056,0.0388609,-0.17619248,0.08776137,0.012721023,0.08357459,-0.003651552,-0.00008287146,0.058179427,-0.0044244654,-0.02749008,-0.05568356,0.03884135,-0.17439161,0.08753675,0.025436558,0.16560973,-0.007302974,-0.0001381191,0.096662946,-0.0088487,-0.054924827,-0.05562608,0.99999475,0.10970453,0.10258528,0.99958366
430,7.1833725,0.03981569,-0.100126736,0.08832182,-0.0063693174,0.082467474,-0.0027736814,-0.000049116934,0.05807336,0.0025220849,-0.012793807,-0.057435,0.039794665,-0.09979347,0.08809288,-0.012737946,0.16345544,-0.005547306,-0.00008186155,0.09648781,0.005044127,-0.025582032,-0.057371926,0.99976337,0.43694353,-0.05094183,0.9975111
431,7.2000394,0.039128076,-0.023460377,0.08168455,-0.015253908,0.067777805,-0.0032740948,-0.000038152986,0.05781917,-0.0011065162,0.01535384,-0.05790405,0.03910812,-0.023456074,0.08150336,-0.030498356,0.13473138,-0.006548096,-0.000063588304,0.09606809,-0.0022130287,0.030698031,-0.05783942,0.9870415,-0.20159793,0.01098231,0.9808996
432,7.2167063,0.039336264,0.053191233,0.06829863,-0.004591515,0.05322813,-0.0030545476,-0.00003774422,0.05774268,-0.00021104392,-0.0003925953,-0.057084724,0.039315987,0.053141125,0.06819263,-0.009182772,0.106055915,-0.0061090193,-0.00006290703,0.09594179,-0.00042208782,-0.00078519044,-0.0570228,0.48129255,0.36069456,0.03548601,0.6489786
433,7.233373,0.039347585,0.12831753,0.05899096,-0.00486415,0.03933145,-0.0030126735,-0.000050087816,0.057661638,0.0017453372,0.019536644,-0.055006348,0.03932729,0.12761788,0.058922626,-0.009727993,0.07850105,-0.006025274,-0.00008347969,0.095807955,0.00349066,0.039053418,-0.054950938,-0.88568914,-0.26278058,-0.0077439193,-0.1750354
434,7.25004,0.039012402,0.14283067,0.052452654,0.008702965,0.02911164,-0.0033589713,-0.00007802615,0.05780672,0.00072044076,-0.001084419,-0.05268037,0.03899262,0.14186725,0.0524046,0.017404173,0.058157578,-0.0067178416,-0.00013004357,0.096047536,0.0014408805,-0.0021688344,-0.05263169,-0.9403453,0.18591918,0.019231452,-0.7057485
435,7.266707,0.038969312,-0.0065162843,0.06529861,0.007949895,0.042566404,-0.0035019158,-0.00009528705,0.057939272,0.0014886577,0.009289418,-0.052851874,0.038949598,-0.006516192,0.06520596,0.015898451,0.08492773,-0.007003717,-0.00015881174,0.09626641,0.0029773065,0.0185767,-0.05280272,0.9708766,-0.62719566,-0.098388374,0.8787585
436,7.283374,0.03884622,-0.162401,0.08836229,0.014400879,0.093937285,-0.0037972846,-0.00006757561,0.058179416,-0.0044204504,-0.028153304,-0.055639654,0.038826693,-0.16098818,0.08813303,0.028793797,0.18569487,-0.007594423,-0.00011262601,0.09666292,-0.008840671,-0.05624718,-0.05558231,0.9999885,0.07786948,0.101543345,0.99973994
437,7.3000407,0.03977923,-0.08921104,0.087661594,-0.005150028,0.08673717,-0.0029202127,-0.00003210656,0.05809366,0.0024654218,-0.015011075,-0.057208847,0.03975826,-0.088975124,0.087437734,-0.010299692,0.1717549,-0.005840359,-0.000053510932,0.09652133,0.0049308036,-0.030013133,-0.057146516,0.99955803,0.49903455,-0.0477562,0.9976107
438,7.3167076,0.03909622,-0.012545556,0.081561655,-0.015574388,0.072035916,-0.0034093852,-0.00001926029,0.057834115,-0.0009735129,0.01723041,-0.057496175,0.039076313,-0.012544897,0.081381276,-0.031138707,0.14308321,-0.0068186647,-0.00003210048,0.09609277,-0.0019470233,0.034447186,-0.0574329,0.9753144,-0.24470678,0.0059447186,0.9836063
439,7.3333745,0.03926441,0.06408284,0.06772934,-0.0036088245,0.05747015,-0.003216227,-0.00001743551,0.05777398,-0.0003977921,-0.0014763474,-0.0564951,0.039244246,0.063995264,0.06762596,-0.0072175236,0.11443679,-0.006432365,-0.000029059182,0.09599347,-0.000795584,-0.0029526863,-0.05643507,0.19806194,0.39443973,0.042896573,0.67661375
